0.0369100000000000	0.0134250000000000	0.623000000000000	-2.59058700000000	-8.81968200000000	-2.58341600000000	96.3764190000000	-40.7532880000000	650	335	748	332	30	30
0.0316210000000000	0.0127920000000000	0.625000000000000	-1.53812800000000	-6.38671600000000	-2.33360700000000	83.4002990000000	-42.8169440000000	649	332	745	331	402	30
0.0247030000000000	0.0133820000000000	0.621000000000000	-1.86890400000000	-4.07380200000000	-2.27581800000000	58.8947330000000	-45.0680050000000	639	333	739	332	774	30
0.0132430000000000	0.0140080000000000	0.619000000000000	-3.74520300000000	0.227807000000000	-2.86471700000000	11.9786710000000	-41.5430340000000	624	336	723	332	1146	30
0.000526000000000000	0.0147250000000000	0.621000000000000	-3.37954500000000	5.20721000000000	-2.54435800000000	-34.5920980000000	-36.2046390000000	608	336	706	332	1518	30
-0.0432350000000000	0.00525600000000000	0.613000000000000	-5.91983800000000	3.82970900000000	-3.79692800000000	-24.7428610000000	-36.3299560000000	532	325	632	320	1890	30
0.0146540000000000	0.0161650000000000	0.652000000000000	0.772688000000000	-12.2751120000000	-1.44238100000000	115.449051000000	-34.2366410000000	623	335	715	339	30	285
0.000545000000000000	0.0187230000000000	0.643000000000000	-1.26485900000000	-6.31732200000000	-1.14072200000000	65.8339390000000	-30.6212430000000	605	340	697	340	402	285
-0.00776400000000000	0.0193280000000000	0.640000000000000	-1.26536400000000	-2.55559000000000	-0.861579000000000	32.3386310000000	-35.6571160000000	596	341	688	340	774	285
-0.0140580000000000	0.0187230000000000	0.643000000000000	-1.48896700000000	-1.22917300000000	-1.26977600000000	18.6089310000000	-32.6935960000000	587	340	683	340	1146	285
-0.0238310000000000	0.0180560000000000	0.644000000000000	-2.80959400000000	2.19967900000000	-1.88454300000000	-4.30300900000000	-32.4829560000000	574	340	669	338	1518	285
-0.0342240000000000	0.0173330000000000	0.643000000000000	-2.85242000000000	6.31732900000000	-2.13252700000000	-60.5396040000000	-31.8845630000000	563	340	655	337	1890	285
0.0257370000000000	0.0251360000000000	0.647000000000000	1.38644000000000	-15.4154560000000	-0.437010000000000	150.240204000000	-27.5279270000000	635	349	724	352	30	540
0.00613600000000000	0.0243990000000000	0.646000000000000	0.445356000000000	-7.87419000000000	-0.286398000000000	76.4510570000000	-17.6709500000000	613	346	707	349	402	540
-0.0105160000000000	0.0241340000000000	0.639000000000000	-0.819105000000000	-1.22698600000000	-0.154092000000000	41.2349740000000	-20.4043790000000	594	347	686	347	774	540
-0.0160190000000000	0.0247860000000000	0.638000000000000	-1.21412100000000	-0.602275000000000	-0.0501790000000000	28.8164620000000	-18.8152370000000	584	348	677	348	1146	540
-0.0250280000000000	0.0234430000000000	0.639000000000000	-2.83227600000000	1.79068600000000	-1.27675100000000	-3.14310300000000	-23.2287460000000	572	348	664	345	1518	540
-0.0244130000000000	0.0221300000000000	0.641000000000000	-3.36396200000000	3.84752000000000	-1.38851400000000	-26.5333670000000	-25.7810170000000	570	348	666	343	1890	540
0.0265600000000000	0.0294700000000000	0.650000000000000	3.19899500000000	-14.6380060000000	-0.00970100000000000	120.960106000000	-16.8979280000000	639	351	729	357	30	795
0.0123850000000000	0.0291970000000000	0.644000000000000	2.21492100000000	-8.80397300000000	0.126890000000000	98.6572190000000	-19.4020060000000	622	352	712	356	402	795
-0.00431600000000000	0.0277180000000000	0.642000000000000	0.148797000000000	-3.87417800000000	0.409481000000000	43.6263160000000	-13.2182490000000	600	351	692	353	774	795
-0.0182590000000000	0.0264120000000000	0.644000000000000	-1.05858800000000	-0.326785000000000	-0.530656000000000	1.40160200000000	-23.7756390000000	584	351	676	351	1146	795
-0.0279230000000000	0.0270240000000000	0.642000000000000	-1.69408800000000	3.81590500000000	-0.566083000000000	-7.24969200000000	-22.0660480000000	571	353	663	352	1518	795
-0.0344370000000000	0.0244360000000000	0.647000000000000	-2.08496600000000	4.86514100000000	-0.957969000000000	-34.2990340000000	-25.1648250000000	562	350	654	347	1890	795
